Arrival_Date,State,Variety,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
26-06-2014,Chattisgarh,Other,8000,8000,8000
30-06-2014,Chattisgarh,Other,8000,8000,8000
04-07-2014,Chattisgarh,Other,8000,8000,8000
08-07-2014,Chattisgarh,Other,8000,8000,8000
09-07-2014,Chattisgarh,Other,8000,8000,8000
14-07-2014,Chattisgarh,Other,8000,8000,8000
17-07-2014,Chattisgarh,Other,8000,8000,8000
21-07-2014,Chattisgarh,Other,8000,8000,8000
22-07-2014,Chattisgarh,Other,8000,8000,8000
24-07-2014,Chattisgarh,Other,8000,8000,8000
31-07-2014,Chattisgarh,Other,8000,8000,8000
03-08-2014,Chattisgarh,Other,8000,8000,8000
07-08-2014,Chattisgarh,Other,8000,8000,8000
11-08-2014,Chattisgarh,Other,8000,8000,8000
13-08-2014,Chattisgarh,Other,8000,8000,8000
14-08-2014,Chattisgarh,Other,8000,8000,8000
16-08-2014,Chattisgarh,Other,8000,8000,8000
19-08-2014,Chattisgarh,Other,8000,8000,8000
23-08-2014,Chattisgarh,Other,8000,8000,8000
26-08-2014,Chattisgarh,Other,8000,8000,8000
28-08-2014,Chattisgarh,Other,8000,8000,8000
29-08-2014,Chattisgarh,Other,8000,8000,8000
01-09-2014,Chattisgarh,Other,8000,8000,8000
05-09-2014,Chattisgarh,Other,8000,8000,8000
08-09-2014,Chattisgarh,Other,8000,8000,8000
10-09-2014,Chattisgarh,Other,8000,8000,8000
11-09-2014,Chattisgarh,Other,8000,8000,8000
15-09-2014,Chattisgarh,Other,8000,8000,8000
22-09-2014,Chattisgarh,Other,8000,8000,8000
24-09-2014,Chattisgarh,Other,8000,8000,8000
26-09-2014,Chattisgarh,Other,8000,8000,8000
04-10-2014,Chattisgarh,Other,8000,8000,8000
07-10-2014,Chattisgarh,Other,8000,8000,8000
11-10-2014,Chattisgarh,Other,8000,8000,8000
13-10-2014,Chattisgarh,Other,8000,8000,8000
17-10-2014,Chattisgarh,Other,8000,8000,8000
30-10-2014,Chattisgarh,Other,8000,8000,8000
31-10-2014,Chattisgarh,Other,8000,8000,8000
05-11-2014,Chattisgarh,Other,8000,8000,8000
11-11-2014,Chattisgarh,Other,8000,8000,8000
27-08-2014,Chattisgarh,Other,4000,4000,4000
31-10-2014,Chattisgarh,Other,4000,4000,4000
12-03-2014,Gujarat,Other,4005,5275,5200
01-04-2014,Gujarat,Other,3500,7155,5520
02-04-2014,Gujarat,Other,3755,8020,5410
03-04-2014,Gujarat,Other,4135,7330,5580
04-04-2014,Gujarat,Other,4000,7505,5760
05-04-2014,Gujarat,Other,3605,7260,5525
07-04-2014,Gujarat,Other,4500,7505,5560
10-04-2014,Gujarat,Other,4255,8440,6005
11-04-2014,Gujarat,Other,4250,7775,5850
12-04-2014,Gujarat,Other,4255,8005,5580
14-04-2014,Gujarat,Other,4250,7655,5720
15-04-2014,Gujarat,Other,4255,7550,5720
16-04-2014,Gujarat,Other,4255,8055,5640
17-04-2014,Gujarat,Other,4250,8585,5810
18-04-2014,Gujarat,Other,4250,7705,5720
19-04-2014,Gujarat,Other,4250,8000,5610
21-04-2014,Gujarat,Other,4250,8010,5725
22-04-2014,Gujarat,Other,4255,7500,5740
23-04-2014,Gujarat,Other,4250,7485,5750
24-04-2014,Gujarat,Other,4750,8255,5805
25-04-2014,Gujarat,Other,5000,7875,5905
26-04-2014,Gujarat,Other,5000,7610,5850
28-04-2014,Gujarat,Other,5250,8565,6010
29-04-2014,Gujarat,Other,5250,8260,6150
01-05-2014,Gujarat,Other,5250,8455,6005
03-05-2014,Gujarat,Other,5500,8585,6505
05-05-2014,Gujarat,Other,6005,10005,7505
06-05-2014,Gujarat,Other,5500,8830,6025
07-05-2014,Gujarat,Other,5500,8785,5980
08-05-2014,Gujarat,Other,6005,8670,7140
09-05-2014,Gujarat,Other,5750,8805,6505
10-05-2014,Gujarat,Other,5255,8360,6525
12-05-2014,Gujarat,Other,5255,8410,6825
13-05-2014,Gujarat,Other,5755,8520,6525
15-05-2014,Gujarat,Other,6005,8400,7255
16-05-2014,Gujarat,Other,6505,8605,7550
17-05-2014,Gujarat,Other,6505,8480,7480
19-05-2014,Gujarat,Other,5505,8110,7485
20-05-2014,Gujarat,Other,6275,8275,7450
21-05-2014,Gujarat,Other,6250,8355,7400
22-05-2014,Gujarat,Other,5500,8255,7375
23-05-2014,Gujarat,Other,5250,7640,6445
26-05-2014,Gujarat,Other,6505,8000,7410
27-05-2014,Gujarat,Other,6255,8410,7460
28-05-2014,Gujarat,Other,6505,8160,7510
02-06-2014,Gujarat,Other,6305,8310,7510
03-06-2014,Gujarat,Other,7355,7955,7520
04-06-2014,Gujarat,Other,6605,8005,7425
10-06-2014,Gujarat,Other,5855,7825,7450
11-06-2014,Gujarat,Other,6155,7760,7435
16-06-2014,Gujarat,Other,5475,7675,7425
17-06-2014,Gujarat,Other,8375,8375,8375
18-06-2014,Gujarat,Other,5755,7355,7225
17-10-2014,Gujarat,Other,3555,4205,4050
21-04-2014,Gujarat,Other,5000,5500,5250
22-04-2014,Gujarat,Other,5000,5500,5250
23-04-2014,Gujarat,Other,5500,6000,5752
24-04-2014,Gujarat,Other,5350,6000,5750
28-04-2014,Gujarat,Other,6000,6500,6250
02-05-2014,Gujarat,Other,5500,5750,5600
03-05-2014,Gujarat,Other,5500,6000,5750
05-05-2014,Gujarat,Other,5500,6500,6000
06-05-2014,Gujarat,Other,5500,6200,5775
07-05-2014,Gujarat,Other,5750,6500,6000
13-05-2014,Gujarat,Other,6500,6600,6550
14-05-2014,Gujarat,Other,6500,6600,6550
15-05-2014,Gujarat,Other,6500,6750,6600
19-05-2014,Gujarat,Other,6500,6750,6650
20-05-2014,Gujarat,Other,6500,6700,6600
21-05-2014,Gujarat,Other,6500,6750,6650
22-05-2014,Gujarat,Other,6000,6500,6250
23-05-2014,Gujarat,Other,6000,6500,6250
26-05-2014,Gujarat,Other,6500,6800,6650
27-05-2014,Gujarat,Other,6500,6750,6650
28-05-2014,Gujarat,Other,6500,6750,6600
29-05-2014,Gujarat,Other,6500,6750,6600
31-05-2014,Gujarat,Other,6500,6750,6650
02-06-2014,Gujarat,Other,6500,6700,6600
03-06-2014,Gujarat,Other,6555,6760,6660
04-06-2014,Gujarat,Other,6600,6800,6700
06-06-2014,Gujarat,Other,6250,6680,6530
07-06-2014,Gujarat,Other,6570,6800,6600
09-06-2014,Gujarat,Other,6500,6750,6600
10-06-2014,Gujarat,Other,6000,6560,6450
12-06-2014,Gujarat,Other,6000,6720,6500
19-06-2014,Gujarat,Other,6230,6600,6450
20-06-2014,Gujarat,Other,6000,6600,6300
23-06-2014,Gujarat,Other,6500,6800,6600
24-06-2014,Gujarat,Other,6500,6700,6600
25-06-2014,Gujarat,Other,6000,6500,6250
26-06-2014,Gujarat,Other,6500,6600,6550
30-06-2014,Gujarat,Other,6250,6500,6300
04-07-2014,Gujarat,Other,6250,6500,6350
10-07-2014,Gujarat,Other,5900,6000,5950
11-07-2014,Gujarat,Other,6000,6500,6250
14-07-2014,Gujarat,Other,10000,10500,10250
15-07-2014,Gujarat,Other,5600,6000,5860
17-07-2014,Gujarat,Other,5850,6250,6000
21-07-2014,Gujarat,Other,5940,6000,5980
22-07-2014,Gujarat,Other,5900,6000,5980
23-07-2014,Gujarat,Other,5500,6005,5750
25-07-2014,Gujarat,Other,5600,6050,5800
16-01-2014,Gujarat,Other,3000,3250,3150
18-04-2014,Gujarat,Other,5000,5500,5250
21-04-2014,Gujarat,Other,5000,5500,5250
22-04-2014,Gujarat,Other,5000,5500,5250
23-04-2014,Gujarat,Other,5150,5525,5300
24-04-2014,Gujarat,Other,5250,6000,5750
28-04-2014,Gujarat,Other,6000,6500,6250
01-05-2014,Gujarat,Other,5500,5750,5600
02-05-2014,Gujarat,Other,5500,5850,5650
03-05-2014,Gujarat,Other,5500,6000,5750
06-05-2014,Gujarat,Other,5500,6500,6000
07-05-2014,Gujarat,Other,5750,6500,6050
12-05-2014,Gujarat,Other,6000,6560,6250
13-05-2014,Gujarat,Other,6400,6600,6500
14-05-2014,Gujarat,Other,6500,6600,6550
15-05-2014,Gujarat,Other,6500,6750,6600
19-05-2014,Gujarat,Other,6500,6780,6700
20-05-2014,Gujarat,Other,6500,6650,6600
21-05-2014,Gujarat,Other,6600,6750,6650
26-05-2014,Gujarat,Other,6500,6670,6580
27-05-2014,Gujarat,Other,6500,6750,6650
28-05-2014,Gujarat,Other,6800,6850,6825
29-05-2014,Gujarat,Other,6500,6800,6700
31-05-2014,Gujarat,Other,6500,6750,6650
02-06-2014,Gujarat,Other,6560,6780,6660
03-06-2014,Gujarat,Other,6650,6820,6700
04-06-2014,Gujarat,Other,6700,6850,6725
06-06-2014,Gujarat,Other,6280,6690,6540
07-06-2014,Gujarat,Other,6500,6670,6600
10-06-2014,Gujarat,Other,6000,6640,6450
17-06-2014,Gujarat,Other,6500,6600,6550
18-06-2014,Gujarat,Other,6260,6560,6450
19-06-2014,Gujarat,Other,6230,6600,6400
20-06-2014,Gujarat,Other,6100,6600,6300
23-06-2014,Gujarat,Other,6500,6600,6550
25-06-2014,Gujarat,Other,6000,6500,6250
30-06-2014,Gujarat,Other,6500,6600,6550
01-07-2014,Gujarat,Other,6200,6550,6350
02-07-2014,Gujarat,Other,6250,6500,6400
03-07-2014,Gujarat,Other,6300,6500,6400
04-07-2014,Gujarat,Other,6500,6750,6600
09-07-2014,Gujarat,Other,6500,6600,6550
10-07-2014,Gujarat,Other,5900,6000,5950
11-07-2014,Gujarat,Other,6000,6500,6250
14-07-2014,Gujarat,Other,6000,6101,6050
15-07-2014,Gujarat,Other,6000,6050,6025
17-07-2014,Gujarat,Other,6000,6280,6200
21-07-2014,Gujarat,Other,5900,6000,5950
22-07-2014,Gujarat,Other,5900,6000,5950
23-07-2014,Gujarat,Other,5500,6001,5780
25-07-2014,Gujarat,Other,5600,6070,5800
28-07-2014,Gujarat,Other,5700,6050,5850
01-01-2014,Jharkhand,Other,3200,4200,4000
02-01-2014,Jharkhand,Other,3200,4200,4000
09-01-2014,Jharkhand,Other,3200,4200,4000
10-01-2014,Jharkhand,Other,3200,4200,4000
12-01-2014,Jharkhand,Other,3200,4200,4000
13-01-2014,Jharkhand,Other,3200,4200,4000
15-01-2014,Jharkhand,Other,3200,4200,4000
16-01-2014,Jharkhand,Other,3200,4200,4000
17-01-2014,Jharkhand,Other,3200,4200,4000
21-01-2014,Jharkhand,Other,3200,4200,4000
22-01-2014,Jharkhand,Other,3200,4200,4000
01-02-2014,Jharkhand,Other,3200,4200,4000
02-02-2014,Jharkhand,Other,3200,4200,4000
03-02-2014,Jharkhand,Other,3200,4200,4000
07-02-2014,Jharkhand,Other,3200,4200,4000
08-02-2014,Jharkhand,Other,3200,4200,4000
09-02-2014,Jharkhand,Other,3200,4200,4000
10-02-2014,Jharkhand,Other,3200,4200,4000
14-02-2014,Jharkhand,Other,3200,4200,4000
15-02-2014,Jharkhand,Other,3200,4200,4000
16-02-2014,Jharkhand,Other,3200,4200,4000
17-02-2014,Jharkhand,Other,3200,4200,4000
18-02-2014,Jharkhand,Other,3200,4200,4000
19-02-2014,Jharkhand,Other,3200,4200,4000
21-02-2014,Jharkhand,Other,3200,4200,4000
22-02-2014,Jharkhand,Other,3200,4200,4000
23-02-2014,Jharkhand,Other,3200,4200,4000
24-02-2014,Jharkhand,Other,3200,4200,4000
27-02-2014,Jharkhand,Other,3200,4200,4000
28-02-2014,Jharkhand,Other,3200,4200,4000
02-03-2014,Jharkhand,Other,3800,4400,4200
03-03-2014,Jharkhand,Other,3800,4400,4200
06-03-2014,Jharkhand,Other,3800,4400,4200
07-03-2014,Jharkhand,Other,3800,4400,4200
11-03-2014,Jharkhand,Other,3800,4400,4200
12-03-2014,Jharkhand,Other,3800,4400,4200
20-03-2014,Jharkhand,Other,3800,4400,4200
21-03-2014,Jharkhand,Other,3800,4400,4200
22-03-2014,Jharkhand,Other,3800,4400,4200
27-03-2014,Jharkhand,Other,3800,4400,4200
28-03-2014,Jharkhand,Other,3800,4400,4200
29-03-2014,Jharkhand,Other,3800,4400,4200
30-03-2014,Jharkhand,Other,3800,4400,4200
31-03-2014,Jharkhand,Other,3800,4400,4200
10-04-2014,Jharkhand,Other,4000,4400,4200
11-04-2014,Jharkhand,Other,4000,4400,4200
15-04-2014,Jharkhand,Other,4000,4400,4200
16-04-2014,Jharkhand,Other,4000,4400,4200
17-04-2014,Jharkhand,Other,4000,4400,4200
24-04-2014,Jharkhand,Other,4000,4400,4200
25-04-2014,Jharkhand,Other,4000,4400,4200
05-05-2014,Jharkhand,Other,4000,4400,4200
06-05-2014,Jharkhand,Other,4000,4400,4200
07-05-2014,Jharkhand,Other,4000,4400,4200
07-06-2014,Jharkhand,Other,4000,4400,4200
08-06-2014,Jharkhand,Other,4000,4400,4200
12-06-2014,Jharkhand,Other,4000,4400,4200
14-06-2014,Jharkhand,Other,4000,4400,4200
15-06-2014,Jharkhand,Other,4000,4400,4200
16-06-2014,Jharkhand,Other,4000,4400,4200
17-06-2014,Jharkhand,Other,4000,4400,4200
01-07-2014,Jharkhand,Other,3500,4000,3700
02-07-2014,Jharkhand,Other,3500,4000,3700
03-07-2014,Jharkhand,Other,3500,4000,3700
04-07-2014,Jharkhand,Other,3500,4000,3700
05-07-2014,Jharkhand,Other,3500,4000,3700
06-07-2014,Jharkhand,Other,3500,4000,3700
07-07-2014,Jharkhand,Other,3500,4000,3700
08-07-2014,Jharkhand,Other,3500,4000,3700
09-07-2014,Jharkhand,Other,3500,4000,3700
10-07-2014,Jharkhand,Other,3500,4000,3700
11-07-2014,Jharkhand,Other,3500,4000,3700
12-07-2014,Jharkhand,Other,3500,4000,3700
13-07-2014,Jharkhand,Other,3500,4000,3700
14-07-2014,Jharkhand,Other,3500,4000,3700
15-07-2014,Jharkhand,Other,3500,4000,3700
16-07-2014,Jharkhand,Other,3500,4000,3700
17-07-2014,Jharkhand,Other,3500,4000,3700
18-07-2014,Jharkhand,Other,3500,4000,3700
19-07-2014,Jharkhand,Other,3500,4000,3700
20-07-2014,Jharkhand,Other,3500,4000,3700
21-07-2014,Jharkhand,Other,3500,4000,3700
22-07-2014,Jharkhand,Other,3500,4000,3700
23-07-2014,Jharkhand,Other,3500,4000,3700
24-07-2014,Jharkhand,Other,3500,4000,3700
25-07-2014,Jharkhand,Other,3500,4000,3700
26-07-2014,Jharkhand,Other,3500,4000,3700
27-07-2014,Jharkhand,Other,3500,4000,3700
28-07-2014,Jharkhand,Other,3500,4000,3700
29-07-2014,Jharkhand,Other,3500,4000,3700
30-07-2014,Jharkhand,Other,3500,4000,3700
31-07-2014,Jharkhand,Other,3500,4000,3700
01-08-2014,Jharkhand,Other,0,8000,7000
02-08-2014,Jharkhand,Other,0,8000,7000
03-08-2014,Jharkhand,Other,0,8000,7000
04-08-2014,Jharkhand,Other,0,8000,7000
05-08-2014,Jharkhand,Other,0,8000,7000
06-08-2014,Jharkhand,Other,0,8000,7000
07-08-2014,Jharkhand,Other,0,8000,7000
08-08-2014,Jharkhand,Other,0,8000,7000
09-08-2014,Jharkhand,Other,0,8000,7000
10-08-2014,Jharkhand,Other,0,8000,7000
11-08-2014,Jharkhand,Other,0,8000,7000
12-08-2014,Jharkhand,Other,0,8000,7000
13-08-2014,Jharkhand,Other,0,8000,7000
14-08-2014,Jharkhand,Other,0,8000,7000
15-08-2014,Jharkhand,Other,0,8000,7000
16-08-2014,Jharkhand,Other,0,8000,7000
17-08-2014,Jharkhand,Other,0,8000,7000
18-08-2014,Jharkhand,Other,0,8000,7000
19-08-2014,Jharkhand,Other,0,8000,7000
20-08-2014,Jharkhand,Other,0,8000,7000
21-08-2014,Jharkhand,Other,0,8000,7000
22-08-2014,Jharkhand,Other,0,8000,7000
23-08-2014,Jharkhand,Other,0,8000,7000
24-08-2014,Jharkhand,Other,0,8000,7000
25-08-2014,Jharkhand,Other,0,8000,7000
26-08-2014,Jharkhand,Other,0,8000,7000
27-08-2014,Jharkhand,Other,0,8000,7000
28-08-2014,Jharkhand,Other,0,8000,7000
29-08-2014,Jharkhand,Other,0,8000,7000
30-08-2014,Jharkhand,Other,0,8000,7000
31-08-2014,Jharkhand,Other,0,8000,7000
09-09-2014,Madhya Pradesh,Other,4000,4500,4200
11-09-2014,Madhya Pradesh,Other,10500,11500,11300
12-09-2014,Madhya Pradesh,Other,7000,8000,7500
25-10-2014,Madhya Pradesh,Other,3900,4200,4000
30-10-2014,Madhya Pradesh,Other,4000,4200,4100
11-01-2014,Madhya Pradesh,Other,6500,6500,6500
25-02-2014,Madhya Pradesh,Other,4800,4800,4800
08-03-2014,Madhya Pradesh,Other,4800,4800,4800
24-04-2014,Madhya Pradesh,Other,9000,9000,9000
06-09-2014,Madhya Pradesh,Other,4000,4000,4000
08-01-2014,Orissa,Other,3000,5000,4000
10-01-2014,Orissa,Other,4000,6000,5000
17-06-2014,Orissa,Other,30000,32000,31000
20-06-2014,Orissa,Other,32000,35000,34000
24-06-2014,Orissa,Other,30000,40000,35000
30-06-2014,Orissa,Other,30000,32000,31000
03-09-2014,Orissa,Other,3000,3500,3200
25-10-2014,Orissa,Other,4500,5500,5000
07-11-2014,Orissa,Other,3200,4000,3500
15-11-2014,Orissa,Other,3200,4000,3500
03-01-2014,Orissa,Other,3500,4500,4000
08-01-2014,Orissa,Other,3000,4000,3500
09-01-2014,Orissa,Other,4000,6500,5500
11-01-2014,Orissa,Other,4000,6000,5000
20-01-2014,Orissa,Other,4000,6000,5000
03-02-2014,Orissa,Other,5000,10000,8000
05-02-2014,Orissa,Other,7000,9000,8000
15-02-2014,Orissa,Other,10000,12000,11000
23-02-2014,Orissa,Other,8000,10000,9000
05-04-2014,Orissa,Other,12000,14000,13000
15-04-2014,Orissa,Other,15000,25000,20000
19-04-2014,Orissa,Other,20000,25000,22000
22-04-2014,Orissa,Other,25000,30000,28000
25-04-2014,Orissa,Other,30000,32000,31000
17-06-2014,Orissa,Other,30000,35000,32000
19-06-2014,Orissa,Other,30000,32000,31000
20-06-2014,Orissa,Other,30000,35000,33000
11-07-2014,Orissa,Other,25000,32000,30000
01-09-2014,Orissa,Other,3500,4500,4000
03-09-2014,Orissa,Other,5000,7000,6000
16-11-2014,Orissa,Other,3200,3600,3400
28-01-2014,Tamil Nadu,Other,744,1159,1099
05-08-2014,Tamil Nadu,Other,3296,3296,3296
02-01-2014,Tamil Nadu,Other,1200,1250,1225
03-01-2014,Tamil Nadu,Other,1800,1900,1850
04-01-2014,Tamil Nadu,Other,1800,1900,1850
06-01-2014,Tamil Nadu,Other,1800,1900,1850
07-01-2014,Tamil Nadu,Other,1900,2000,1950
08-01-2014,Tamil Nadu,Other,1850,1950,1900
09-01-2014,Tamil Nadu,Other,1850,1950,1900
10-01-2014,Tamil Nadu,Other,1800,1900,1850
11-01-2014,Tamil Nadu,Other,1800,1900,1850
13-01-2014,Tamil Nadu,Other,1750,1850,1800
17-01-2014,Tamil Nadu,Other,1700,1800,1750
18-01-2014,Tamil Nadu,Other,1700,1800,1750
20-01-2014,Tamil Nadu,Other,1700,1800,1750
21-01-2014,Tamil Nadu,Other,1900,2000,1950
22-01-2014,Tamil Nadu,Other,1900,2000,1950
23-01-2014,Tamil Nadu,Other,1900,2000,1950
24-01-2014,Tamil Nadu,Other,1700,1800,1750
25-01-2014,Tamil Nadu,Other,1700,1800,1750
27-01-2014,Tamil Nadu,Other,1700,1800,1750
28-01-2014,Tamil Nadu,Other,1700,1800,1750
29-01-2014,Tamil Nadu,Other,1800,1900,1850
30-01-2014,Tamil Nadu,Other,1800,1900,1850
31-01-2014,Tamil Nadu,Other,1800,1900,1850
01-02-2014,Tamil Nadu,Other,1800,1900,1850
03-02-2014,Tamil Nadu,Other,1800,1900,1850
04-02-2014,Tamil Nadu,Other,1800,1900,1850
05-02-2014,Tamil Nadu,Other,1800,1900,1850
06-02-2014,Tamil Nadu,Other,1800,1900,1850
07-02-2014,Tamil Nadu,Other,1900,2000,1950
08-02-2014,Tamil Nadu,Other,1900,2000,1950
10-02-2014,Tamil Nadu,Other,1800,2000,1900
11-02-2014,Tamil Nadu,Other,1800,2000,1900
12-02-2014,Tamil Nadu,Other,1800,2000,1900
13-02-2014,Tamil Nadu,Other,1800,2000,1900
14-02-2014,Tamil Nadu,Other,1800,2000,1900
15-02-2014,Tamil Nadu,Other,1800,2000,1900
17-02-2014,Tamil Nadu,Other,1800,2000,1900
18-02-2014,Tamil Nadu,Other,1800,2000,1900
19-02-2014,Tamil Nadu,Other,1170,1200,1190
20-02-2014,Tamil Nadu,Other,1850,2050,1950
21-02-2014,Tamil Nadu,Other,1850,2050,1950
24-02-2014,Tamil Nadu,Other,1950,2150,2050
25-02-2014,Tamil Nadu,Other,1950,2150,2050
26-02-2014,Tamil Nadu,Other,1900,2100,2000
27-02-2014,Tamil Nadu,Other,1960,2160,2060
28-02-2014,Tamil Nadu,Other,1900,2100,2000
01-03-2014,Tamil Nadu,Other,1900,2100,2000
03-03-2014,Tamil Nadu,Other,2000,2100,2050
04-03-2014,Tamil Nadu,Other,2000,2100,2050
05-03-2014,Tamil Nadu,Other,2000,2100,2050
06-03-2014,Tamil Nadu,Other,2000,2100,2050
07-03-2014,Tamil Nadu,Other,2000,2100,2050
10-03-2014,Tamil Nadu,Other,2000,2150,2050
11-03-2014,Tamil Nadu,Other,1900,2100,2000
12-03-2014,Tamil Nadu,Other,2000,2100,2050
13-03-2014,Tamil Nadu,Other,2050,2150,2100
14-03-2014,Tamil Nadu,Other,2000,2100,2050
17-03-2014,Tamil Nadu,Other,2000,2100,2050
18-03-2014,Tamil Nadu,Other,2000,2200,2100
19-03-2014,Tamil Nadu,Other,2100,2300,2200
20-03-2014,Tamil Nadu,Other,2000,2200,2100
21-03-2014,Tamil Nadu,Other,2100,2300,2200
22-03-2014,Tamil Nadu,Other,2100,2300,2200
24-03-2014,Tamil Nadu,Other,2000,2100,2050
25-03-2014,Tamil Nadu,Other,2000,2100,2050
26-03-2014,Tamil Nadu,Other,2100,2300,2200
27-03-2014,Tamil Nadu,Other,2100,2300,2200
28-03-2014,Tamil Nadu,Other,2100,2300,2200
01-04-2014,Tamil Nadu,Other,2100,2300,2200
02-04-2014,Tamil Nadu,Other,2000,2100,2050
03-04-2014,Tamil Nadu,Other,2100,2300,2200
04-04-2014,Tamil Nadu,Other,2100,2300,2200
05-04-2014,Tamil Nadu,Other,2100,2300,2200
07-04-2014,Tamil Nadu,Other,2150,2250,2200
08-04-2014,Tamil Nadu,Other,2150,2250,2200
09-04-2014,Tamil Nadu,Other,2150,2250,2200
10-04-2014,Tamil Nadu,Other,2150,2250,2200
11-04-2014,Tamil Nadu,Other,2000,2200,2100
12-04-2014,Tamil Nadu,Other,2000,2200,2100
14-04-2014,Tamil Nadu,Other,2000,2200,2100
15-04-2014,Tamil Nadu,Other,2150,2250,2200
16-04-2014,Tamil Nadu,Other,2000,2200,2100
17-04-2014,Tamil Nadu,Other,2000,2200,2100
18-04-2014,Tamil Nadu,Other,2000,2200,2100
21-04-2014,Tamil Nadu,Other,2150,2250,2200
22-04-2014,Tamil Nadu,Other,2100,2200,2150
23-04-2014,Tamil Nadu,Other,2000,2150,2050
25-04-2014,Tamil Nadu,Other,2000,2100,2050
28-04-2014,Tamil Nadu,Other,2000,2200,2100
29-04-2014,Tamil Nadu,Other,2100,2300,2200
30-04-2014,Tamil Nadu,Other,2000,2200,2100
02-05-2014,Tamil Nadu,Other,2000,2200,2100
03-05-2014,Tamil Nadu,Other,2000,2200,2100
05-05-2014,Tamil Nadu,Other,2000,2200,2100
06-05-2014,Tamil Nadu,Other,2100,2300,2200
07-05-2014,Tamil Nadu,Other,2000,2200,2100
08-05-2014,Tamil Nadu,Other,2100,2300,2200
09-05-2014,Tamil Nadu,Other,2000,2200,2100
12-05-2014,Tamil Nadu,Other,2100,2300,2200
13-05-2014,Tamil Nadu,Other,2100,2300,2200
14-05-2014,Tamil Nadu,Other,2100,2300,2200
15-05-2014,Tamil Nadu,Other,2100,2300,2200
